里程,Meters,Flags,Event,左高程(mm),右高程(mm)
99,60.50,0040,0000,0.000,-0.100
99,60.25,0040,0000,0.100,-0.130
99,60.00,0040,0000,0.340,-0.070
99,59.75,0040,0000,0.460,-0.060
99,59.50,0040,0000,0.410,-0.120
99,59.25,0040,0000,0.310,-0.120
99,59.00,0040,0000,0.340,0.040
99,58.75,0040,0000,0.390,0.370
99,58.50,0040,0000,0.380,0.390
99,58.25,0040,0000,0.300,0.340
99,58.00,0040,0000,0.240,0.160
99,57.75,0040,0000,0.250,0.110
99,57.50,0040,0000,0.190,0.060
99,57.25,0040,0000,0.030,0.030
99,57.00,0040,0000,-0.040,0.000
99,56.75,0040,0000,-0.030,-0.020
99,56.50,0040,0000,0.000,-0.030
99,56.25,0040,0000,-0.080,-0.060
99,56.00,0040,0000,-0.060,-0.130
99,55.75,0040,0000,-0.170,-0.250
99,55.50,0040,0000,-0.270,-0.290
99,55.25,0040,0000,-0.330,-0.340
99,55.00,0040,0000,-0.270,-0.320
99,54.75,0040,0000,-0.260,-0.290
99,54.50,0040,0000,-0.320,-0.340
99,54.25,0040,0000,-0.410,-0.320
99,54.00,0040,0000,-0.490,-0.390
99,53.75,0040,0000,-0.650,-0.620
99,53.50,0040,0000,-0.650,-0.600
99,53.25,0040,0000,-0.750,-0.700
99,53.00,0040,0000,-0.680,-0.470
99,52.75,0040,0000,-0.660,-0.410
99,52.50,0040,0000,-0.690,-0.310
99,52.25,0040,0000,-0.670,-0.190
99,52.00,0040,0000,-0.720,-0.110
99,51.75,0040,0000,-0.500,0.040
99,51.50,0040,0000,-0.410,0.130
99,51.25,0040,0000,-0.340,0.130
99,51.00,0040,0000,-0.280,0.250
99,50.75,0040,0000,-0.170,0.300
99,50.50,0040,0000,-0.180,0.270
99,50.25,0040,0000,-0.180,0.110
99,50.00,0040,0000,-0.180,0.050
99,49.75,0040,0000,-0.130,0.030
99,49.50,0040,0000,-0.190,0.000
99,49.25,0040,0000,-0.260,-0.110
99,49.00,0040,0000,-0.220,-0.080
99,48.75,0040,0000,-0.220,-0.100
99,48.50,0040,0000,-0.210,-0.080
99,48.25,0040,0000,-0.310,-0.200
99,48.00,0040,0000,-0.310,-0.200
99,47.75,0040,0000,-0.370,-0.220
99,47.50,0040,0000,-0.450,-0.240
99,47.25,0040,0000,-0.490,-0.290
99,47.00,0040,0000,-0.440,-0.280
99,46.75,0040,0000,-0.190,-0.220
99,46.50,0040,0000,-0.230,-0.200
99,46.25,0040,0000,-0.340,-0.230
99,46.00,0040,0000,-0.550,-0.270
99,45.75,0040,0000,-0.480,-0.270
99,45.50,0040,0000,-0.480,-0.290
99,45.25,0040,0000,-0.370,-0.240
99,45.00,0040,0000,-0.240,-0.020
99,44.75,0040,0000,0.050,0.200
99,44.50,0040,0000,0.150,0.330
99,44.25,0040,0000,0.240,0.270
99,44.00,0040,0000,0.410,0.240
99,43.75,0040,0000,0.590,0.240
99,43.50,0040,0000,0.660,0.230
99,43.25,0040,0000,0.570,0.280
99,43.00,0040,0000,0.660,0.400
99,42.75,0040,0000,0.720,0.500
99,42.50,0040,0000,0.720,0.270
99,42.25,0040,0000,0.670,0.370
99,42.00,0040,0000,0.770,0.480
99,41.75,0040,0000,0.940,0.860
99,41.50,0040,0000,0.930,0.790
99,41.25,0040,0000,1.010,0.710
99,41.00,0040,0000,0.930,0.570
99,40.75,0040,0000,0.890,0.480
99,40.50,0040,0000,0.730,0.450
99,40.25,0040,0000,0.600,0.370
99,40.00,0040,0000,0.510,0.350
99,39.75,0040,0000,0.340,0.240
99,39.50,0040,0000,0.320,0.320
99,39.25,0040,0000,0.240,0.210
99,39.00,0040,0000,0.200,0.280
99,38.75,0040,0000,0.080,0.180
99,38.50,0040,0000,0.090,0.190
99,38.25,0040,0000,0.090,0.040
99,38.00,0040,0000,0.000,-0.130
99,37.75,0040,0000,-0.100,-0.220
99,37.50,0040,0000,-0.220,-0.320
99,37.25,0040,0000,-0.050,-0.120
99,37.00,0040,0000,0.080,-0.050
99,36.75,0040,0000,0.140,0.000
99,36.50,0040,0000,0.070,-0.020
99,36.25,0040,0000,0.100,-0.100
99,36.00,0040,0000,0.200,-0.100
99,35.75,0040,0000,0.210,-0.130
99,35.50,0040,0000,0.170,-0.080
99,35.25,0040,0000,0.130,-0.050
99,35.00,0040,0000,0.050,0.000
99,34.75,0040,0000,0.000,0.020
99,34.50,0040,0000,-0.050,0.030
99,34.25,0040,0000,0.020,0.000
99,34.00,0040,0000,0.040,0.040
99,33.75,0040,0000,-0.010,0.000
99,33.50,0040,0000,-0.070,0.000
99,33.25,0040,0000,-0.170,-0.060
99,33.00,0040,0000,-0.140,-0.060
99,32.75,0040,0000,-0.220,0.000
99,32.50,0040,0000,-0.420,-0.030
99,32.25,0040,0000,-0.560,-0.070
99,32.00,0040,0000,-0.640,-0.040
99,31.75,0040,0000,-0.600,-0.100
99,31.50,0040,0000,-0.640,-0.120
99,31.25,0040,0000,-0.590,0.010
99,31.00,0040,0000,-0.530,0.000
99,30.75,0040,0000,-0.410,0.000
99,30.50,0040,0000,-0.370,-0.240
99,30.25,0040,0000,-0.240,-0.170
99,30.00,0040,0000,-0.250,-0.170
99,29.75,0040,0000,-0.320,-0.580
99,29.50,0040,0000,-0.340,-0.680
99,29.25,0040,0000,-0.270,-0.710
99,29.00,0040,0000,-0.130,-0.410
99,28.75,0040,0000,0.030,-0.360
99,28.50,0040,0000,0.150,-0.390
99,28.25,0040,0000,0.290,-0.310
99,28.00,0040,0000,0.370,-0.290
99,27.75,0040,0000,0.480,-0.230
99,27.50,0040,0000,0.400,-0.200
99,27.25,0040,0000,0.420,-0.120
99,27.00,0040,0000,0.390,-0.060
99,26.75,0040,0000,0.500,0.000
99,26.50,0040,0000,0.470,0.020
99,26.25,0040,0000,0.470,0.120
99,26.00,0040,0000,0.570,0.360
99,25.75,0040,0000,0.630,0.480
99,25.50,0040,0000,0.650,0.520
99,25.25,0040,0000,0.870,0.580
99,25.00,0040,0000,-0.250,0.330
99,24.75,0040,0000,-0.260,0.350
99,24.50,0040,0000,-0.540,0.200
99,24.25,0040,0000,0.530,0.420
99,24.00,0040,0000,0.550,0.390
99,23.75,0040,0000,0.510,0.270
99,23.50,0040,0000,0.530,0.290
99,23.25,0040,0000,0.510,0.260
99,23.00,0040,0000,0.610,0.340
99,22.75,0040,0000,0.650,0.310
99,22.50,0040,0000,0.580,0.270
99,22.25,0040,0000,0.520,0.240
99,22.00,0040,0000,0.600,0.190
99,21.75,0040,0000,0.620,0.200
99,21.50,0040,0000,0.510,0.270
99,21.25,0040,0000,0.470,0.350
99,21.00,0040,0000,0.440,0.290
99,20.75,0040,0000,0.450,0.270
99,20.50,0040,0000,0.270,-0.130
99,20.25,0040,0000,0.240,0.000
99,20.00,0040,0000,0.200,0.000
99,19.75,0040,0000,0.270,0.370
99,19.50,0040,0000,0.140,0.230
99,19.25,0040,0000,-0.050,0.030
99,19.00,0040,0000,-0.270,-0.120
99,18.75,0040,0000,-0.450,-0.310
99,18.50,0040,0000,-0.600,-0.460
99,18.25,0040,0000,-0.700,-0.490
99,18.00,0040,0000,-0.890,-0.550
99,17.75,0040,0000,-0.940,-0.540
99,17.50,0040,0000,-1.120,-0.620
99,17.25,0040,0000,-0.850,-0.100
99,17.00,0040,0000,-0.730,-0.040
99,16.75,0040,0000,-0.650,0.010
99,16.50,0040,0000,-0.860,-0.370
99,16.25,0040,0000,-0.970,-0.430
99,16.00,0040,0000,-0.890,-0.420
99,15.75,0040,0000,-0.670,-0.140
99,15.50,0040,0000,-0.580,-0.240
99,15.25,0040,0000,-0.670,-0.400
99,15.00,0040,0000,-0.800,-0.360
99,14.75,0040,0000,-0.780,-0.350
99,14.50,0040,0000,-0.580,-0.090
99,14.25,0040,0000,-0.550,-0.240
99,14.00,0040,0000,-0.560,-0.190
99,13.75,0040,0000,-0.270,-0.130
99,13.50,0040,0000,-0.250,-0.260
99,13.25,0040,0000,-0.110,-0.100
99,13.00,0040,0000,-0.400,-0.480
99,12.75,0040,0000,-0.330,-0.490
99,12.50,0040,0000,-0.330,-0.360
99,12.25,0040,0000,-0.330,-0.030
99,12.00,0040,0000,-0.410,-0.160
99,11.75,0040,0000,-0.400,-0.140
99,11.50,0040,0000,-0.220,-0.140
99,11.25,0040,0000,-0.110,-0.090
99,11.00,0040,0000,-0.100,-0.170
99,10.75,0040,0000,-0.160,-0.240
99,10.50,0040,0000,-0.030,-0.010
99,10.25,0040,0000,0.050,0.000
99,10.00,0040,0000,0.000,0.060
99,9.75,0040,0000,-0.020,-0.100
99,9.50,0040,0000,-0.010,-0.130
99,9.25,0040,0000,0.020,-0.210
99,9.00,0040,0000,0.130,-0.170
99,8.75,0040,0000,0.170,-0.190
99,8.50,0040,0000,0.200,-0.150
99,8.25,0040,0000,0.190,-0.130
99,8.00,0040,0000,0.230,0.000
99,7.75,0040,0000,0.210,0.100
99,7.50,0040,0000,0.150,0.190
99,7.25,0040,0000,0.240,0.240
99,7.00,0040,0000,0.200,0.270
99,6.75,0040,0000,0.130,0.310
99,6.50,0040,0000,0.050,0.350
99,6.25,0040,0000,0.100,0.340
99,6.00,0040,0000,0.200,0.350
99,5.75,0040,0000,0.170,0.350
99,5.50,0040,0000,0.200,0.450
99,5.25,0040,0000,0.100,0.290
99,5.00,0040,0000,0.020,0.370
99,4.75,0040,0000,-0.030,0.440
99,4.50,0040,0000,-0.040,0.700
99,4.25,0040,0000,-0.130,0.590
99,4.00,0040,0000,-0.220,0.570
99,3.75,0040,0000,-0.240,0.450
99,3.50,0040,0000,-0.250,0.350
99,3.25,0040,0000,-0.240,0.270
99,3.00,0040,0000,-0.250,0.120
99,2.75,0040,0000,-0.020,0.250
99,2.50,0040,0000,0.070,0.230
99,2.25,0040,0000,0.180,0.370
99,2.00,0040,0000,0.090,0.240
99,1.75,0040,0000,0.190,0.140
99,1.50,0040,0000,0.160,0.030
99,1.25,0040,0000,0.220,0.000
99,1.00,0040,0000,0.260,-0.030
99,0.75,0040,0000,0.470,-0.120
99,0.50,0040,0000,0.550,-0.150
99,0.25,0040,0000,0.620,-0.150
99,0.00,0040,0000,0.650,-0.060
98,999.75,0040,0000,0.660,-0.060
98,999.50,0040,0000,0.630,-0.060
98,999.25,0040,0000,0.610,-0.090
98,999.00,0040,0000,0.560,-0.100
98,998.75,0040,0000,0.390,-0.150
98,998.50,0040,0000,0.310,-0.200
98,998.25,0040,0000,0.220,-0.270
98,998.00,0040,0000,0.370,-0.310
98,997.75,0040,0000,0.280,-0.360
98,997.50,0040,0000,0.400,-0.370
98,997.25,0040,0000,0.240,-0.330
98,997.00,0040,0000,0.370,-0.180
98,996.75,0040,0000,0.350,-0.030
98,996.50,0040,0000,0.480,0.000
98,996.25,0040,0000,0.440,0.050
98,996.00,0040,0000,0.400,0.020
98,995.75,0040,0000,-0.060,-0.060
98,995.50,0040,0000,0.150,-0.090
98,995.25,0040,0000,0.240,-0.100
98,995.00,0040,0000,0.680,-0.010
98,994.75,0040,0000,0.360,-0.090
98,994.50,0040,0000,0.110,-0.150
98,994.25,0040,0000,-0.020,-0.170
98,994.00,0040,0000,-0.130,-0.200
98,993.75,0040,0000,-0.110,-0.160
98,993.50,0040,0000,-0.150,-0.090
98,993.25,0040,0000,-0.080,-0.020
98,993.00,0040,0000,-0.100,0.040
98,992.75,0040,0000,-0.100,0.000
98,992.50,0040,0000,-0.510,-0.090
98,992.25,0040,0000,-0.480,-0.110
98,992.00,0040,0000,-0.480,0.040
98,991.75,0040,0000,-0.230,0.030
98,991.50,0040,0000,-0.350,-0.020
98,991.25,0040,0000,-0.440,-0.200
98,991.00,0040,0000,-0.370,0.000
98,990.75,0040,0000,-0.360,0.030
98,990.50,0040,0000,-0.360,0.060
98,990.25,0040,0000,-0.360,-0.050
98,990.00,0040,0000,0.370,0.030
98,989.75,0040,0000,0.480,0.390
98,989.50,0040,0000,0.450,0.410
98,989.25,0040,0000,-0.170,0.300
98,989.00,0040,0000,-0.240,-0.060
98,988.75,0040,0000,-0.270,-0.060
98,988.50,0040,0000,-0.350,-0.060
98,988.25,0040,0000,-0.380,-0.050
98,988.00,0040,0000,-0.330,-0.030
98,987.75,0040,0000,-0.270,0.000
98,987.50,0040,0000,-0.200,0.000
98,987.25,0040,0000,-0.450,-0.030
98,987.00,0040,0000,-0.450,0.020
98,986.75,0040,0000,-0.450,0.030
98,986.50,0040,0000,-0.170,0.100
98,986.25,0040,0000,-0.210,0.030
98,986.00,0040,0000,-0.210,0.100
98,985.75,0040,0000,-0.290,0.030
98,985.50,0040,0000,-0.310,0.660
98,985.25,0040,0000,-0.510,0.530
98,985.00,0040,0000,-0.600,0.400
98,984.75,0040,0000,-0.760,-0.480
98,984.50,0040,0000,-0.810,-0.610
98,984.25,0040,0000,-0.890,-0.670
98,984.00,0040,0000,-0.940,-0.610
98,983.75,0040,0000,-0.960,-0.570
98,983.50,0040,0000,-0.890,-0.410
98,983.25,0040,0000,-0.790,-0.280
98,983.00,0040,0000,-0.650,-0.230
98,982.75,0040,0000,-0.640,-0.210
98,982.50,0040,0000,-0.410,-0.040
98,982.25,0040,0000,-0.210,0.030
98,982.00,0040,0000,-0.010,0.040
98,981.75,0040,0000,0.060,0.000
98,981.50,0040,0000,0.060,0.050
98,981.25,0040,0000,0.090,0.210
98,981.00,0040,0000,0.100,0.310
98,980.75,0040,0000,0.170,0.350
98,980.50,0040,0000,0.240,0.370
98,980.25,0040,0000,0.270,0.340
98,980.00,0040,0000,0.410,0.440
98,979.75,0040,0000,0.480,0.370
98,979.50,0040,0000,0.520,0.370
98,979.25,0040,0000,0.860,0.380
98,979.00,0040,0000,0.950,0.480
98,978.75,0040,0000,1.030,0.540
98,978.50,0040,0000,0.750,0.490
98,978.25,0040,0000,0.650,0.440
98,978.00,0040,0000,0.560,0.430
98,977.75,0040,0000,0.510,0.410
98,977.50,0040,0000,0.560,0.320
98,977.25,0040,0000,0.520,0.110
98,977.00,0040,0000,0.510,0.030
98,976.75,0040,0000,0.530,0.000
98,976.50,0040,0000,0.620,0.050
98,976.25,0040,0000,0.480,-0.240
98,976.00,0040,0000,0.420,-0.260
98,975.75,0040,0000,0.310,-0.270
98,975.50,0040,0000,0.270,0.030
98,975.25,0040,0000,0.140,0.010
98,975.00,0040,0000,0.040,0.030
98,974.75,0040,0000,0.250,0.090
98,974.50,0040,0000,0.190,0.040
98,974.25,0040,0000,0.140,-0.010
98,974.00,0040,0000,-0.170,-0.100
98,973.75,0040,0000,-0.180,0.000
98,973.50,0040,0000,-0.170,0.090
98,973.25,0040,0000,-0.250,0.100
98,973.00,0040,0000,-0.310,0.150
98,972.75,0040,0000,-0.340,0.200
98,972.50,0040,0000,-0.400,0.200
98,972.25,0040,0000,-0.390,0.200
98,972.00,0040,0000,-0.310,0.170
98,971.75,0040,0000,-0.170,0.230
98,971.50,0040,0000,-0.070,0.200
98,971.25,0040,0000,-0.040,0.170
98,971.00,0040,0000,0.040,0.140
98,970.75,0040,0000,0.020,0.060
98,970.50,0040,0000,0.140,0.040
98,970.25,0040,0000,0.060,-0.110
98,970.00,0040,0000,0.170,-0.080
98,969.75,0040,0000,0.060,-0.120
98,969.50,0040,0000,0.100,0.000
98,969.25,0040,0000,0.130,0.000
98,969.00,0040,0000,0.160,0.000
98,968.75,0040,0000,0.170,-0.050
98,968.50,0040,0000,0.070,-0.090
98,968.25,0040,0000,0.130,0.100
98,968.00,0040,0000,0.130,0.060
98,967.75,0040,0000,0.200,0.060
98,967.50,0040,0000,0.170,-0.200
98,967.25,0040,0000,0.140,-0.250
98,967.00,0040,0000,0.090,-0.320
98,966.75,0040,0000,-0.010,-0.320
98,966.50,0040,0000,0.000,-0.310
98,966.25,0040,0000,0.020,-0.330
98,966.00,0040,0000,0.020,-0.340
98,965.75,0040,0000,0.000,-0.330
98,965.50,0040,0000,-0.030,-0.410
98,965.25,0040,0000,0.050,-0.390
98,965.00,0040,0000,0.200,-0.280
98,964.75,0040,0000,0.170,-0.150
98,964.50,0040,0000,0.340,-0.080
98,964.25,0040,0000,0.420,-0.030
98,964.00,0040,0000,0.580,0.060
98,963.75,0040,0000,0.600,0.140
98,963.50,0040,0000,0.660,0.120
98,963.25,0040,0000,0.760,0.300
98,963.00,0040,0000,0.600,0.180
98,962.75,0040,0000,0.510,0.100
98,962.50,0040,0000,0.470,-0.170
98,962.25,0040,0000,0.550,-0.180
98,962.00,0040,0000,0.530,-0.160
98,961.75,0040,0000,0.500,-0.150
98,961.50,0040,0000,0.560,-0.040
98,961.25,0040,0000,0.630,0.040
98,961.00,0040,0000,0.700,0.170
98,960.75,0040,0000,0.720,0.130
98,960.50,0040,0000,0.730,0.140
98,960.25,0040,0000,0.710,0.180
98,960.00,0040,0000,0.680,0.260
98,959.75,0040,0000,0.620,0.330
98,959.50,0040,0000,0.540,0.350
98,959.25,0040,0000,0.480,0.340
98,959.00,0040,0000,0.640,0.370
98,958.75,0040,0000,0.650,0.350
98,958.50,0040,0000,0.650,0.360
98,958.25,0040,0000,0.400,0.280
98,958.00,0040,0000,0.350,0.240
98,957.75,0040,0000,0.240,0.150
98,957.50,0040,0000,0.080,0.090
98,957.25,0040,0000,0.030,0.100
98,957.00,0040,0000,-0.040,0.090
98,956.75,0040,0000,-0.130,0.010
98,956.50,0040,0000,-0.310,0.000
98,956.25,0040,0000,-0.380,-0.010
98,956.00,0040,0000,-0.390,0.030
98,955.75,0040,0000,-0.450,-0.060
98,955.50,0040,0000,-0.660,-0.580
98,955.25,0040,0000,-0.690,-0.550
98,955.00,0040,0000,-0.740,-0.530
98,954.75,0040,0000,-0.720,0.000
98,954.50,0040,0000,-0.720,0.000
98,954.25,0040,0000,-0.760,0.000
98,954.00,0040,0000,-0.660,-0.010
98,953.75,0040,0000,-0.690,-0.030
98,953.50,0040,0000,-0.710,-0.060
98,953.25,0040,0000,-0.710,-0.100
98,953.00,0040,0000,-0.820,-0.260
98,952.75,0040,0000,-1.430,-0.440
98,952.50,0040,0000,-1.480,-0.490
98,952.25,0040,0000,-1.560,-0.580
98,952.00,0040,0000,-0.970,-0.510
98,951.75,0040,0000,-1.160,-0.780
98,951.50,0040,0000,-1.040,-0.730
98,951.25,0040,0000,-1.110,-0.790
98,951.00,0040,0000,-1.120,-0.620
98,950.75,0040,0000,-1.140,-0.610
98,950.50,0040,0000,-1.130,-0.570
98,950.25,0040,0000,-1.070,-0.480
98,950.00,0040,0000,-1.070,-0.370
98,949.75,0040,0000,-1.070,-0.330
98,949.50,0040,0000,-0.840,-0.270
98,949.25,0040,0000,-0.790,-0.290
98,949.00,0040,0000,-0.530,-0.170
98,948.75,0040,0000,-0.650,-0.230
98,948.50,0040,0000,-0.430,-0.190
98,948.25,0040,0000,-1.360,-0.160
98,948.00,0040,0000,-1.080,0.080
98,947.75,0040,0000,-1.020,0.060
98,947.50,0040,0000,-0.020,-0.030
98,947.25,0040,0000,-0.010,-0.110
98,947.00,0040,0000,-0.040,-0.100
98,946.75,0040,0000,0.100,0.020
98,946.50,0040,0000,0.150,0.050
98,946.25,0040,0000,0.240,0.240
98,946.00,0040,0000,-0.200,0.080
98,945.75,0040,0000,-0.180,0.000
98,945.50,0040,0000,-0.190,-0.070
98,945.25,0040,0000,0.280,0.110
98,945.00,0040,0000,0.390,0.130
98,944.75,0040,0000,0.550,0.170
98,944.50,0040,0000,0.540,0.160
98,944.25,0040,0000,0.580,0.100
98,944.00,0040,0000,0.600,0.110
98,943.75,0040,0000,0.580,-0.030
98,943.50,0040,0000,0.590,0.000
98,943.25,0040,0000,0.550,-0.040
98,943.00,0040,0000,0.580,0.030
98,942.75,0040,0000,0.440,0.010
98,942.50,0040,0000,0.410,0.030
98,942.25,0040,0000,0.340,0.030
98,942.00,0040,0000,0.350,0.050
98,941.75,0040,0000,0.310,-0.070
98,941.50,0040,0000,0.350,-0.030
98,941.25,0040,0000,0.370,0.030
98,941.00,0040,0000,-0.060,0.100
98,940.75,0040,0000,-0.080,0.150
98,940.50,0040,0000,-0.100,0.190
98,940.25,0040,0000,0.200,0.350
98,940.00,0040,0000,0.140,0.340
98,939.75,0040,0000,0.100,0.340
98,939.50,0040,0000,0.290,0.370
98,939.25,0040,0000,0.310,0.360
98,939.00,0040,0000,0.320,0.350
98,938.75,0040,0000,0.270,0.270
98,938.50,0040,0000,0.270,0.220
98,938.25,0040,0000,0.260,0.180
98,938.00,0040,0000,0.240,0.150
98,937.75,0040,0000,0.240,0.150
98,937.50,0040,0000,0.190,0.130
98,937.25,0040,0000,0.040,0.070
98,937.00,0040,0000,0.050,0.160
98,936.75,0040,0000,0.000,0.060
98,936.50,0040,0000,0.300,0.240
98,936.25,0040,0000,0.200,0.180
98,936.00,0040,0000,0.210,0.220
98,935.75,0040,0000,-0.240,0.110
98,935.50,0040,0000,0.030,0.340
98,935.25,0040,0000,0.010,0.470
98,935.00,0040,0000,0.190,0.550
98,934.75,0040,0000,-0.160,0.400
98,934.50,0040,0000,-0.170,0.380
98,934.25,0040,0000,-0.130,0.430
98,934.00,0040,0000,0.030,0.400
98,933.75,0040,0000,0.060,0.370
98,933.50,0040,0000,0.030,0.200
98,933.25,0040,0000,0.060,0.190
98,933.00,0040,0000,0.090,0.160
98,932.75,0040,0000,0.200,0.240
98,932.50,0040,0000,0.070,0.100
98,932.25,0040,0000,0.130,0.070
98,932.00,0040,0000,0.060,0.000
98,931.75,0040,0000,0.100,0.030
98,931.50,0040,0000,0.010,-0.100
98,931.25,0040,0000,0.100,-0.200
98,931.00,0040,0000,0.180,-0.320
98,930.75,0040,0000,0.270,-0.410
98,930.50,0040,0000,0.350,-0.350
98,930.25,0040,0000,0.360,-0.390
98,930.00,0040,0000,0.490,-0.280
98,929.75,0040,0000,0.570,-0.320
98,929.50,0040,0000,0.680,-0.280
98,929.25,0040,0000,0.680,-0.310
98,929.00,0040,0000,0.730,-0.330
98,928.75,0040,0000,0.790,-0.300
98,928.50,0040,0000,0.990,-0.200
98,928.25,0040,0000,0.910,-0.170
98,928.00,0040,0000,0.940,-0.080
98,927.75,0040,0000,0.930,0.000
98,927.50,0040,0000,1.050,0.030
98,927.25,0040,0000,1.200,0.130
98,927.00,0040,0000,1.100,0.240
98,926.75,0040,0000,1.120,0.410
98,926.50,0040,0000,1.040,0.440
98,926.25,0040,0000,1.060,0.310
98,926.00,0040,0000,0.990,0.260
98,925.75,0040,0000,0.820,0.150
98,925.50,0040,0000,0.630,-0.130
98,925.25,0040,0000,0.540,-0.200
98,925.00,0040,0000,0.440,-0.250
98,924.75,0040,0000,0.440,-0.020
98,924.50,0040,0000,0.230,-0.090
98,924.25,0040,0000,0.090,-0.130
98,924.00,0040,0000,-0.160,-0.240
98,923.75,0040,0000,-0.330,-0.300
98,923.50,0040,0000,-0.330,-0.270
98,923.25,0040,0000,-0.250,-0.120
98,923.00,0040,0000,-0.250,0.000
98,922.75,0040,0000,-0.370,0.220
98,922.50,0040,0000,-0.470,0.310
98,922.25,0040,0000,-0.480,0.390
98,922.00,0040,0000,-0.620,0.270
98,921.75,0040,0000,-0.720,0.230
98,921.50,0040,0000,-0.790,0.200
98,921.25,0040,0000,-0.800,0.200
98,921.00,0040,0000,-0.990,0.120
98,920.75,0040,0000,-1.130,0.060
98,920.50,0040,0000,-1.110,0.020
98,920.25,0040,0000,-1.060,0.000
98,920.00,0040,0000,-0.960,0.030
98,919.75,0040,0000,-1.120,-0.140
98,919.50,0040,0000,-1.200,-0.270
98,919.25,0040,0000,-1.370,-0.410
98,919.00,0040,0000,-1.420,-0.510
98,918.75,0040,0000,-1.480,-0.470
98,918.50,0040,0000,-1.540,-0.510
98,918.25,0040,0000,-1.670,-0.560
98,918.00,0040,0000,-1.580,-0.510
98,917.75,0040,0000,-1.630,-0.430
98,917.50,0040,0000,-1.150,-0.110
98,917.25,0040,0000,-0.930,-0.030
98,917.00,0040,0000,-0.650,0.050
98,916.75,0040,0000,-0.850,0.060
98,916.50,0040,0000,-0.730,0.170
98,916.25,0040,0000,-0.640,0.240
98,916.00,0040,0000,-0.440,0.130
98,915.75,0040,0000,0.310,0.370
98,915.50,0040,0000,0.410,0.290
98,915.25,0040,0000,0.620,0.400
98,915.00,0040,0000,0.020,0.110
98,914.75,0040,0000,0.270,-0.020
98,914.50,0040,0000,0.280,-0.250
98,914.25,0040,0000,0.330,-0.390
98,914.00,0040,0000,0.330,-0.270
98,913.75,0040,0000,0.480,-0.200
98,913.50,0040,0000,-0.230,-0.360
98,913.25,0040,0000,-0.300,-0.500
98,913.00,0040,0000,-0.390,-0.520
98,912.75,0040,0000,0.370,-0.550
98,912.50,0040,0000,0.670,-0.570
98,912.25,0040,0000,0.760,-0.610
98,912.00,0040,0000,0.800,-0.730
98,911.75,0040,0000,0.560,-0.960
98,911.50,0040,0000,0.430,-1.000
98,911.25,0040,0000,0.320,-0.750
98,911.00,0040,0000,0.260,-0.510
98,910.75,0040,0000,0.390,-0.180
98,910.50,0040,0000,0.300,-0.030
98,910.25,0040,0000,0.310,0.210
98,910.00,0040,0000,0.140,0.270
98,909.75,0040,0000,-0.030,0.240
98,909.50,0040,0000,-0.230,0.050
98,909.25,0040,0000,-0.330,-0.060
98,909.00,0040,0000,-0.210,0.000
98,908.75,0040,0000,-0.190,0.140
98,908.50,0040,0000,-0.220,0.060
98,908.25,0040,0000,-0.170,0.060
98,908.00,0040,0000,-0.150,0.000
98,907.75,0040,0000,-0.070,0.000
98,907.50,0040,0000,-0.060,-0.100
98,907.25,0040,0000,-0.080,-0.220
98,907.00,0040,0000,-0.080,-0.260
98,906.75,0040,0000,-0.060,-0.340
98,906.50,0040,0000,0.000,-0.310
98,906.25,0040,0000,-0.010,-0.280
98,906.00,0040,0000,0.050,-0.220
98,905.75,0040,0000,0.130,-0.200
98,905.50,0040,0000,0.150,-0.210
98,905.25,0040,0000,0.080,-0.190
98,905.00,0040,0000,0.030,-0.140
98,904.75,0040,0000,0.100,-0.070
98,904.50,0040,0000,0.130,0.000
98,904.25,0040,0000,0.280,0.200
98,904.00,0040,0000,0.340,0.280
98,903.75,0040,0000,0.390,0.380
98,903.50,0040,0000,0.380,0.190
98,903.25,0040,0000,0.360,0.140
98,903.00,0040,0000,0.430,0.340
98,902.75,0040,0000,0.460,0.510
98,902.50,0040,0000,0.510,0.690
98,902.25,0040,0000,0.520,0.820
98,902.00,0040,0000,0.480,0.840
98,901.75,0040,0000,0.490,0.850
98,901.50,0040,0000,0.440,0.640
98,901.25,0040,0000,0.510,0.720
98,901.00,0040,0000,0.400,0.670
98,900.75,0040,0000,0.490,0.670
98,900.50,0040,0000,0.510,0.690
98,900.25,0040,0000,0.570,0.680
98,900.00,0040,0000,0.460,0.630
98,899.75,0040,0000,0.190,0.410
98,899.50,0040,0000,0.180,0.380
98,899.25,0040,0000,0.150,0.360
98,899.00,0040,0000,0.360,0.410
98,898.75,0040,0000,0.240,0.310
98,898.50,0040,0000,0.370,0.310
98,898.25,0040,0000,0.310,0.190
98,898.00,0040,0000,0.390,0.220
98,897.75,0040,0000,0.340,0.190
98,897.50,0040,0000,0.380,0.320
98,897.25,0040,0000,0.420,0.430
98,897.00,0040,0000,0.270,0.450
98,896.75,0040,0000,0.220,0.590
98,896.50,0040,0000,0.210,0.680
98,896.25,0040,0000,0.340,0.790
98,896.00,0040,0000,0.360,0.720
98,895.75,0040,0000,0.370,0.620
98,895.50,0040,0000,0.380,0.660
98,895.25,0040,0000,0.300,0.590
98,895.00,0040,0000,0.220,0.520
98,894.75,0040,0000,0.140,0.440
98,894.50,0040,0000,0.140,0.480
98,894.25,0040,0000,0.170,0.480
98,894.00,0040,0000,0.130,0.790
98,893.75,0040,0000,0.030,0.650
98,893.50,0040,0000,-0.030,0.590
