里程,Meters,Flags,Event,左高程(mm),右高程(mm)
99,110.25,0040,0000,-0.350,-0.070
99,110.00,0040,0000,-0.420,-0.170
99,109.75,0040,0000,-0.460,-0.080
99,109.50,0040,0000,-0.480,-0.060
99,109.25,0040,0000,-0.520,-0.240
99,109.00,0040,0000,-0.580,-0.270
99,108.75,0040,0000,-0.520,-0.340
99,108.50,0040,0000,-0.450,-0.170
99,108.25,0040,0000,-0.370,-0.180
99,108.00,0040,0000,-0.400,-0.060
99,107.75,0040,0000,-0.510,-0.100
99,107.50,0040,0000,-0.610,-0.150
99,107.25,0040,0000,-0.560,0.170
99,107.00,0040,0000,-0.470,0.320
99,106.75,0040,0000,-0.400,0.410
99,106.50,0040,0000,-0.460,0.100
99,106.25,0040,0000,-0.480,0.020
99,106.00,0040,0000,-0.470,0.020
99,105.75,0040,0000,-0.330,0.070
99,105.50,0040,0000,-0.230,0.100
99,105.25,0040,0000,-0.090,0.060
99,105.00,0040,0000,-0.060,0.030
99,104.75,0040,0000,-0.070,-0.100
99,104.50,0040,0000,-0.050,-0.110
99,104.25,0040,0000,-0.010,-0.190
99,104.00,0040,0000,0.040,-0.170
99,103.75,0040,0000,0.000,-0.290
99,103.50,0040,0000,0.050,-0.310
99,103.25,0040,0000,0.140,-0.270
99,103.00,0040,0000,0.280,-0.180
99,102.75,0040,0000,0.270,-0.190
99,102.50,0040,0000,0.240,-0.220
99,102.25,0040,0000,0.190,-0.240
99,102.00,0040,0000,0.270,-0.210
99,101.75,0040,0000,0.330,-0.100
99,101.50,0040,0000,0.320,-0.100
99,101.25,0040,0000,0.320,-0.080
99,101.00,0040,0000,0.330,-0.160
99,100.75,0040,0000,0.420,-0.130
99,100.50,0040,0000,0.440,-0.210
99,100.25,0040,0000,0.420,-0.340
99,100.00,0040,0000,0.410,-0.490
99,99.75,0040,0000,0.340,-0.510
99,99.50,0040,0000,0.380,-0.370
99,99.25,0040,0000,0.430,-0.100
99,99.00,0040,0000,0.470,0.040
99,98.75,0040,0000,0.580,0.170
99,98.50,0040,0000,0.610,0.100
99,98.25,0040,0000,0.680,0.030
99,98.00,0040,0000,0.620,-0.130
99,97.75,0040,0000,0.750,-0.070
99,97.50,0040,0000,0.750,0.000
99,97.25,0040,0000,0.700,0.170
99,97.00,0040,0000,0.480,0.180
99,96.75,0040,0000,0.310,0.160
99,96.50,0040,0000,0.210,0.100
99,96.25,0040,0000,0.130,0.360
99,96.00,0040,0000,0.160,0.330
99,95.75,0040,0000,0.060,0.300
99,95.50,0040,0000,-0.040,0.000
99,95.25,0040,0000,-0.170,0.000
99,95.00,0040,0000,-0.370,0.000
99,94.75,0040,0000,-0.450,-0.020
99,94.50,0040,0000,-0.500,-0.050
99,94.25,0040,0000,-0.410,0.000
99,94.00,0040,0000,-0.360,0.070
99,93.75,0040,0000,-0.280,0.120
99,93.50,0040,0000,-0.240,0.130
99,93.25,0040,0000,-0.220,0.080
99,93.00,0040,0000,-0.230,0.100
99,92.75,0040,0000,-0.160,0.050
99,92.50,0040,0000,-0.060,0.060
99,92.25,0040,0000,0.060,0.060
99,92.00,0040,0000,0.120,0.120
99,91.75,0040,0000,0.130,0.200
99,91.50,0040,0000,0.070,0.340
99,91.25,0040,0000,0.040,0.410
99,91.00,0040,0000,0.000,0.440
99,90.75,0040,0000,0.000,0.330
99,90.50,0040,0000,0.060,0.280
99,90.25,0040,0000,0.090,0.140
99,90.00,0040,0000,0.160,0.110
99,89.75,0040,0000,0.180,0.160
99,89.50,0040,0000,0.170,0.240
99,89.25,0040,0000,0.030,0.270
99,89.00,0040,0000,-0.130,0.210
99,88.75,0040,0000,-0.240,0.130
99,88.50,0040,0000,-0.280,0.060
99,88.25,0040,0000,-0.340,-0.060
99,88.00,0040,0000,-0.370,-0.160
99,87.75,0040,0000,-0.490,-0.240
99,87.50,0040,0000,-0.450,-0.190
99,87.25,0040,0000,-0.430,-0.130
99,87.00,0040,0000,-0.310,-0.070
99,86.75,0040,0000,-0.200,-0.130
99,86.50,0040,0000,-0.200,-0.140
99,86.25,0040,0000,-0.130,-0.060
99,86.00,0040,0000,-0.180,0.000
99,85.75,0040,0000,-0.100,0.030
99,85.50,0040,0000,0.000,-0.050
99,85.25,0040,0000,0.060,-0.340
99,85.00,0040,0000,0.100,-0.460
99,84.75,0040,0000,0.130,-0.510
99,84.50,0040,0000,0.220,-0.250
99,84.25,0040,0000,0.340,-0.170
99,84.00,0040,0000,0.380,-0.280
99,83.75,0040,0000,0.370,-0.350
99,83.50,0040,0000,0.290,-0.420
99,83.25,0040,0000,0.150,-0.370
99,83.00,0040,0000,0.050,-0.400
99,82.75,0040,0000,0.080,-0.370
99,82.50,0040,0000,0.140,-0.340
99,82.25,0040,0000,0.240,-0.280
99,82.00,0040,0000,0.080,-0.290
99,81.75,0040,0000,0.060,-0.200
99,81.50,0040,0000,0.050,-0.110
99,81.25,0040,0000,0.170,-0.040
99,81.00,0040,0000,0.170,-0.110
99,80.75,0040,0000,0.130,-0.180
99,80.50,0040,0000,0.080,-0.200
99,80.25,0040,0000,0.060,-0.180
99,80.00,0040,0000,0.140,-0.120
99,79.75,0040,0000,0.190,-0.100
99,79.50,0040,0000,0.200,-0.120
99,79.25,0040,0000,0.100,-0.200
99,79.00,0040,0000,0.060,-0.240
99,78.75,0040,0000,0.030,-0.200
99,78.50,0040,0000,0.000,-0.130
99,78.25,0040,0000,-0.090,-0.100
99,78.00,0040,0000,-0.190,-0.060
99,77.75,0040,0000,-0.340,-0.020
99,77.50,0040,0000,-0.330,0.070
99,77.25,0040,0000,-0.280,0.090
99,77.00,0040,0000,-0.210,0.030
99,76.75,0040,0000,-0.230,-0.030
99,76.50,0040,0000,-0.280,-0.120
99,76.25,0040,0000,-0.240,0.060
99,76.00,0040,0000,-0.200,0.060
99,75.75,0040,0000,-0.310,0.080
99,75.50,0040,0000,-0.280,0.180
99,75.25,0040,0000,-0.300,0.180
99,75.00,0040,0000,-0.110,0.210
99,74.75,0040,0000,-0.160,-0.070
99,74.50,0040,0000,-0.100,-0.060
99,74.25,0040,0000,-0.080,-0.010
99,74.00,0040,0000,-0.060,0.000
99,73.75,0040,0000,-0.030,-0.010
99,73.50,0040,0000,-0.320,0.000
99,73.25,0040,0000,-0.330,0.020
99,73.00,0040,0000,-0.350,0.080
99,72.75,0040,0000,-0.090,0.110
99,72.50,0040,0000,-0.080,0.130
99,72.25,0040,0000,-0.090,0.190
99,72.00,0040,0000,-0.030,0.210
99,71.75,0040,0000,0.100,0.240
99,71.50,0040,0000,0.160,0.170
99,71.25,0040,0000,0.300,0.120
99,71.00,0040,0000,0.310,0.110
99,70.75,0040,0000,0.400,0.160
99,70.50,0040,0000,0.290,0.170
99,70.25,0040,0000,0.200,0.170
99,70.00,0040,0000,0.110,0.190
99,69.75,0040,0000,0.070,0.290
99,69.50,0040,0000,0.040,0.340
99,69.25,0040,0000,0.010,0.300
99,69.00,0040,0000,-0.040,0.140
99,68.75,0040,0000,0.000,0.120
99,68.50,0040,0000,0.020,0.110
99,68.25,0040,0000,0.200,0.180
99,68.00,0040,0000,0.270,0.180
99,67.75,0040,0000,0.270,0.140
99,67.50,0040,0000,0.210,0.090
99,67.25,0040,0000,0.110,0.010
99,67.00,0040,0000,0.020,0.010
99,66.75,0040,0000,-0.030,0.000
99,66.50,0040,0000,-0.030,-0.040
99,66.25,0040,0000,0.170,0.000
99,66.00,0040,0000,0.290,0.000
99,65.75,0040,0000,0.480,0.030
99,65.50,0040,0000,0.540,0.040
99,65.25,0040,0000,0.610,0.090
99,65.00,0040,0000,0.600,0.170
99,64.75,0040,0000,0.550,0.180
99,64.50,0040,0000,0.710,0.250
99,64.25,0040,0000,0.630,0.200
99,64.00,0040,0000,0.590,0.150
99,63.75,0040,0000,0.340,0.080
99,63.50,0040,0000,0.310,0.070
99,63.25,0040,0000,0.380,0.090
99,63.00,0040,0000,0.350,0.060
99,62.75,0040,0000,0.250,0.100
99,62.50,0040,0000,0.170,0.090
99,62.25,0040,0000,0.090,0.060
99,62.00,0040,0000,0.100,0.030
99,61.75,0040,0000,-0.050,-0.040
99,61.50,0040,0000,-0.100,-0.200
99,61.25,0040,0000,-0.180,-0.510
99,61.00,0040,0000,-0.220,-0.890
99,60.75,0040,0000,-0.250,-0.880
99,60.50,0040,0000,-0.240,-0.620
99,60.25,0040,0000,-0.250,-0.230
99,60.00,0040,0000,-0.280,-0.210
99,59.75,0040,0000,-0.350,-0.330
99,59.50,0040,0000,-0.440,-0.350
99,59.25,0040,0000,-0.510,-0.250
99,59.00,0040,0000,-0.610,-0.160
99,58.75,0040,0000,-0.650,-0.140
99,58.50,0040,0000,-0.750,-0.170
99,58.25,0040,0000,-0.730,-0.090
99,58.00,0040,0000,-0.470,0.120
99,57.75,0040,0000,-0.370,0.240
99,57.50,0040,0000,-0.300,0.390
99,57.25,0040,0000,-0.430,0.340
99,57.00,0040,0000,-0.200,0.420
99,56.75,0040,0000,-0.070,0.370
99,56.50,0040,0000,0.000,0.470
99,56.25,0040,0000,-0.060,0.420
99,56.00,0040,0000,-0.230,0.340
99,55.75,0040,0000,-0.250,0.180
99,55.50,0040,0000,-0.200,0.070
99,55.25,0040,0000,-0.040,0.080
99,55.00,0040,0000,0.010,0.120
99,54.75,0040,0000,-0.030,0.160
99,54.50,0040,0000,-0.060,0.150
99,54.25,0040,0000,-0.180,0.100
99,54.00,0040,0000,-0.180,0.000
99,53.75,0040,0000,-0.290,-0.060
99,53.50,0040,0000,-0.340,-0.060
99,53.25,0040,0000,-0.420,-0.050
99,53.00,0040,0000,-0.370,-0.080
99,52.75,0040,0000,-0.240,-0.130
99,52.50,0040,0000,-0.260,-0.130
99,52.25,0040,0000,-0.270,-0.150
99,52.00,0040,0000,-0.360,-0.140
99,51.75,0040,0000,-0.350,-0.160
99,51.50,0040,0000,-0.380,-0.170
99,51.25,0040,0000,-0.310,-0.170
99,51.00,0040,0000,-0.400,-0.300
99,50.75,0040,0000,-0.270,-0.180
99,50.50,0040,0000,-0.230,-0.080
99,50.25,0040,0000,0.070,0.160
99,50.00,0040,0000,0.200,0.270
99,49.75,0040,0000,0.130,0.240
99,49.50,0040,0000,0.140,0.180
99,49.25,0040,0000,0.140,0.090
99,49.00,0040,0000,0.370,0.130
99,48.75,0040,0000,0.440,0.270
99,48.50,0040,0000,0.520,0.450
99,48.25,0040,0000,0.540,0.600
99,48.00,0040,0000,0.600,0.670
99,47.75,0040,0000,0.620,0.550
99,47.50,0040,0000,0.740,0.570
99,47.25,0040,0000,0.880,0.600
99,47.00,0040,0000,1.090,0.770
99,46.75,0040,0000,1.080,0.790
99,46.50,0040,0000,0.990,0.720
99,46.25,0040,0000,0.790,0.600
99,46.00,0040,0000,0.630,0.450
99,45.75,0040,0000,0.400,0.300
99,45.50,0040,0000,0.230,0.250
99,45.25,0040,0000,0.170,0.240
99,45.00,0040,0000,0.120,0.230
99,44.75,0040,0000,0.070,0.130
99,44.50,0040,0000,0.030,-0.050
99,44.25,0040,0000,0.000,-0.130
99,44.00,0040,0000,-0.030,-0.240
99,43.75,0040,0000,-0.120,-0.250
99,43.50,0040,0000,-0.200,-0.260
99,43.25,0040,0000,-0.210,-0.240
99,43.00,0040,0000,-0.170,-0.190
99,42.75,0040,0000,-0.130,-0.230
99,42.50,0040,0000,-0.100,-0.210
99,42.25,0040,0000,-0.050,-0.200
99,42.00,0040,0000,0.030,-0.170
99,41.75,0040,0000,0.070,-0.220
99,41.50,0040,0000,0.120,-0.270
99,41.25,0040,0000,0.100,-0.250
99,41.00,0040,0000,0.070,-0.170
99,40.75,0040,0000,0.080,-0.080
99,40.50,0040,0000,0.090,-0.030
99,40.25,0040,0000,0.060,0.010
99,40.00,0040,0000,0.000,0.000
99,39.75,0040,0000,-0.030,0.000
99,39.50,0040,0000,-0.050,-0.090
99,39.25,0040,0000,-0.060,-0.130
99,39.00,0040,0000,-0.130,-0.170
99,38.75,0040,0000,-0.190,-0.150
99,38.50,0040,0000,-0.270,-0.090
99,38.25,0040,0000,-0.390,-0.030
99,38.00,0040,0000,-0.650,-0.040
99,37.75,0040,0000,-0.830,-0.110
99,37.50,0040,0000,-0.930,-0.260
99,37.25,0040,0000,-0.790,-0.310
99,37.00,0040,0000,-0.790,-0.420
99,36.75,0040,0000,-0.790,-0.430
99,36.50,0040,0000,-0.790,-0.450
99,36.25,0040,0000,-0.690,-0.400
99,36.00,0040,0000,-0.510,-0.390
99,35.75,0040,0000,-0.360,-0.350
99,35.50,0040,0000,-0.250,-0.360
99,35.25,0040,0000,-0.270,-0.430
99,35.00,0040,0000,-0.340,-0.510
99,34.75,0040,0000,-0.310,-0.510
99,34.50,0040,0000,-0.150,-0.340
99,34.25,0040,0000,0.000,-0.300
99,34.00,0040,0000,0.130,-0.300
99,33.75,0040,0000,0.170,-0.440
99,33.50,0040,0000,0.230,-0.370
99,33.25,0040,0000,0.330,-0.240
99,33.00,0040,0000,0.430,-0.030
99,32.75,0040,0000,0.510,0.080
99,32.50,0040,0000,0.430,0.130
99,32.25,0040,0000,0.390,0.090
99,32.00,0040,0000,0.370,0.110
99,31.75,0040,0000,0.460,0.160
99,31.50,0040,0000,0.480,0.110
99,31.25,0040,0000,0.450,0.140
99,31.00,0040,0000,0.410,0.180
99,30.75,0040,0000,0.390,0.440
99,30.50,0040,0000,0.380,0.490
99,30.25,0040,0000,0.410,0.480
99,30.00,0040,0000,0.340,0.300
99,29.75,0040,0000,0.380,0.250
99,29.50,0040,0000,0.460,0.240
99,29.25,0040,0000,0.550,0.280
99,29.00,0040,0000,0.480,0.290
99,28.75,0040,0000,0.440,0.450
99,28.50,0040,0000,0.510,0.460
99,28.25,0040,0000,0.580,0.420
99,28.00,0040,0000,0.570,0.250
99,27.75,0040,0000,0.580,0.200
99,27.50,0040,0000,0.650,0.200
99,27.25,0040,0000,0.720,0.300
99,27.00,0040,0000,0.680,0.410
99,26.75,0040,0000,0.700,0.510
99,26.50,0040,0000,0.630,0.430
99,26.25,0040,0000,0.530,0.440
99,26.00,0040,0000,0.430,0.470
99,25.75,0040,0000,0.340,0.570
99,25.50,0040,0000,0.330,0.530
99,25.25,0040,0000,0.280,0.420
99,25.00,0040,0000,0.240,0.260
99,24.75,0040,0000,0.100,0.060
99,24.50,0040,0000,-0.150,-0.100
99,24.25,0040,0000,-0.440,-0.240
99,24.00,0040,0000,-0.800,-0.400
99,23.75,0040,0000,-0.890,-0.440
99,23.50,0040,0000,-0.930,-0.460
99,23.25,0040,0000,-0.870,-0.250
99,23.00,0040,0000,-0.950,-0.300
99,22.75,0040,0000,-0.910,-0.320
99,22.50,0040,0000,-0.740,-0.440
99,22.25,0040,0000,-0.530,-0.380
99,22.00,0040,0000,-0.500,-0.240
99,21.75,0040,0000,-0.580,-0.170
99,21.50,0040,0000,-0.630,-0.160
99,21.25,0040,0000,-0.570,-0.270
99,21.00,0040,0000,-0.480,-0.440
99,20.75,0040,0000,-0.500,-0.580
99,20.50,0040,0000,-0.680,-0.570
99,20.25,0040,0000,-0.720,-0.280
99,20.00,0040,0000,-0.780,-0.010
99,19.75,0040,0000,-0.650,0.030
99,19.50,0040,0000,-0.490,-0.200
99,19.25,0040,0000,-0.340,-0.390
99,19.00,0040,0000,-0.240,-0.410
99,18.75,0040,0000,-0.290,-0.190
99,18.50,0040,0000,-0.220,0.020
99,18.25,0040,0000,-0.210,0.020
99,18.00,0040,0000,-0.210,-0.040
99,17.75,0040,0000,-0.260,-0.200
99,17.50,0040,0000,-0.300,-0.180
99,17.25,0040,0000,-0.440,-0.230
99,17.00,0040,0000,-0.430,-0.230
99,16.75,0040,0000,-0.350,-0.270
99,16.50,0040,0000,-0.150,-0.300
99,16.25,0040,0000,-0.060,-0.320
99,16.00,0040,0000,-0.050,-0.280
99,15.75,0040,0000,-0.050,-0.310
99,15.50,0040,0000,-0.100,-0.280
99,15.25,0040,0000,-0.100,-0.350
99,15.00,0040,0000,-0.030,-0.310
99,14.75,0040,0000,0.220,-0.290
99,14.50,0040,0000,0.440,-0.220
99,14.25,0040,0000,0.550,-0.270
99,14.00,0040,0000,0.410,-0.280
99,13.75,0040,0000,0.310,-0.280
99,13.50,0040,0000,0.140,-0.100
99,13.25,0040,0000,0.120,0.040
99,13.00,0040,0000,0.050,0.130
99,12.75,0040,0000,0.060,0.130
99,12.50,0040,0000,0.060,0.110
99,12.25,0040,0000,0.030,0.150
99,12.00,0040,0000,0.190,0.280
99,11.75,0040,0000,0.160,0.300
99,11.50,0040,0000,0.180,0.330
99,11.25,0040,0000,0.100,0.300
99,11.00,0040,0000,0.100,0.440
99,10.75,0040,0000,0.160,0.620
99,10.50,0040,0000,0.060,0.730
99,10.25,0040,0000,0.030,0.730
99,10.00,0040,0000,-0.070,0.570
99,9.75,0040,0000,-0.140,0.460
99,9.50,0040,0000,-0.170,0.350
99,9.25,0040,0000,-0.130,0.370
99,9.00,0040,0000,-0.100,0.340
99,8.75,0040,0000,-0.070,0.290
99,8.50,0040,0000,0.000,0.280
99,8.25,0040,0000,0.030,0.340
99,8.00,0040,0000,0.090,0.380
99,7.75,0040,0000,0.030,0.270
99,7.50,0040,0000,0.060,0.200
99,7.25,0040,0000,0.100,0.080
99,7.00,0040,0000,0.260,0.060
99,6.75,0040,0000,0.410,0.030
99,6.50,0040,0000,0.580,0.030
99,6.25,0040,0000,0.680,0.000
99,6.00,0040,0000,0.780,-0.060
99,5.75,0040,0000,0.820,-0.050
99,5.50,0040,0000,0.620,-0.080
99,5.25,0040,0000,0.470,-0.090
99,5.00,0040,0000,0.530,-0.090
99,4.75,0040,0000,0.590,-0.160
99,4.50,0040,0000,0.620,-0.200
99,4.25,0040,0000,0.390,-0.260
99,4.00,0040,0000,0.390,-0.240
99,3.75,0040,0000,0.370,-0.270
99,3.50,0040,0000,0.360,-0.320
99,3.25,0040,0000,0.430,-0.290
99,3.00,0040,0000,0.480,-0.270
99,2.75,0040,0000,0.550,-0.170
99,2.50,0040,0000,0.470,-0.080
99,2.25,0040,0000,0.350,-0.030
99,2.00,0040,0000,0.270,-0.060
99,1.75,0040,0000,0.280,-0.120
99,1.50,0040,0000,0.390,-0.120
99,1.25,0040,0000,0.440,-0.070
99,1.00,0040,0000,0.440,-0.040
99,0.75,0040,0000,0.330,-0.110
99,0.50,0040,0000,0.170,-0.170
99,0.25,0040,0000,0.010,-0.330
99,0.00,0040,0000,-0.050,-0.390
98,999.75,0040,0000,-0.150,-0.550
98,999.50,0040,0000,-0.200,-0.480
98,999.25,0040,0000,-0.300,-0.380
98,999.00,0040,0000,-0.290,-0.250
98,998.75,0040,0000,-0.240,-0.160
98,998.50,0040,0000,-0.270,-0.160
98,998.25,0040,0000,-0.280,-0.130
98,998.00,0040,0000,-0.380,-0.220
98,997.75,0040,0000,-0.390,-0.240
98,997.50,0040,0000,-0.410,-0.260
98,997.25,0040,0000,-0.350,-0.210
98,997.00,0040,0000,-0.370,-0.210
98,996.75,0040,0000,-0.440,-0.140
98,996.50,0040,0000,-0.430,-0.060
98,996.25,0040,0000,-0.280,0.030
98,996.00,0040,0000,-0.240,0.040
98,995.75,0040,0000,-0.250,0.000
98,995.50,0040,0000,-0.140,-0.030
98,995.25,0040,0000,-0.100,-0.060
98,995.00,0040,0000,-0.150,-0.050
98,994.75,0040,0000,-0.400,-0.100
98,994.50,0040,0000,-0.490,-0.070
98,994.25,0040,0000,-0.470,-0.060
98,994.00,0040,0000,-0.390,0.000
98,993.75,0040,0000,-0.310,0.020
98,993.50,0040,0000,-0.260,0.080
98,993.25,0040,0000,-0.220,0.110
98,993.00,0040,0000,-0.160,0.110
98,992.75,0040,0000,-0.130,0.130
98,992.50,0040,0000,-0.120,0.140
98,992.25,0040,0000,-0.060,0.310
98,992.00,0040,0000,-0.100,0.370
98,991.75,0040,0000,-0.130,0.410
98,991.50,0040,0000,-0.270,0.270
98,991.25,0040,0000,-0.380,0.220
98,991.00,0040,0000,-0.530,0.130
98,990.75,0040,0000,-0.620,0.130
98,990.50,0040,0000,-0.720,-0.030
98,990.25,0040,0000,-0.800,-0.210
98,990.00,0040,0000,-0.870,-0.420
98,989.75,0040,0000,-0.870,-0.410
98,989.50,0040,0000,-0.790,-0.300
98,989.25,0040,0000,-0.800,-0.160
98,989.00,0040,0000,-0.760,0.010
98,988.75,0040,0000,-0.690,0.100
98,988.50,0040,0000,-0.500,0.160
98,988.25,0040,0000,-0.420,0.060
98,988.00,0040,0000,-0.270,0.080
98,987.75,0040,0000,-0.180,0.040
98,987.50,0040,0000,0.100,0.630
98,987.25,0040,0000,0.170,0.730
98,987.00,0040,0000,0.150,0.830
98,986.75,0040,0000,0.150,0.420
98,986.50,0040,0000,0.140,0.310
98,986.25,0040,0000,0.210,0.300
98,986.00,0040,0000,0.060,0.150
98,985.75,0040,0000,0.170,0.200
98,985.50,0040,0000,0.360,0.170
98,985.25,0040,0000,0.510,0.240
98,985.00,0040,0000,0.490,0.270
98,984.75,0040,0000,0.340,0.240
98,984.50,0040,0000,0.380,0.270
98,984.25,0040,0000,0.550,0.310
98,984.00,0040,0000,0.660,0.370
98,983.75,0040,0000,0.680,0.310
98,983.50,0040,0000,0.500,0.170
98,983.25,0040,0000,0.450,0.070
98,983.00,0040,0000,0.450,0.000
98,982.75,0040,0000,0.540,-0.050
98,982.50,0040,0000,0.620,-0.080
98,982.25,0040,0000,0.630,-0.190
98,982.00,0040,0000,0.650,-0.230
98,981.75,0040,0000,0.520,-0.360
98,981.50,0040,0000,0.470,-0.300
98,981.25,0040,0000,0.360,-0.250
98,981.00,0040,0000,0.340,-0.130
98,980.75,0040,0000,0.270,-0.170
98,980.50,0040,0000,0.240,-0.220
98,980.25,0040,0000,0.110,-0.330
98,980.00,0040,0000,0.000,-0.340
98,979.75,0040,0000,-0.100,-0.300
98,979.50,0040,0000,-0.110,-0.180
98,979.25,0040,0000,-0.060,-0.020
98,979.00,0040,0000,-0.060,0.100
98,978.75,0040,0000,-0.130,0.180
98,978.50,0040,0000,-0.190,0.170
98,978.25,0040,0000,-0.170,0.240
98,978.00,0040,0000,-0.170,0.220
98,977.75,0040,0000,-0.160,0.200
98,977.50,0040,0000,-0.100,0.070
98,977.25,0040,0000,-0.030,0.080
98,977.00,0040,0000,-0.030,0.050
98,976.75,0040,0000,-0.070,0.010
98,976.50,0040,0000,-0.070,-0.030
98,976.25,0040,0000,-0.060,-0.030
98,976.00,0040,0000,0.000,0.000
98,975.75,0040,0000,0.050,0.030
98,975.50,0040,0000,0.100,0.000
98,975.25,0040,0000,0.150,0.060
98,975.00,0040,0000,0.170,0.100
98,974.75,0040,0000,0.210,0.170
98,974.50,0040,0000,0.150,0.110
98,974.25,0040,0000,0.060,0.010
98,974.00,0040,0000,0.020,-0.030
98,973.75,0040,0000,0.000,-0.140
98,973.50,0040,0000,0.050,-0.110
98,973.25,0040,0000,0.040,-0.130
98,973.00,0040,0000,0.030,-0.120
98,972.75,0040,0000,0.050,-0.170
98,972.50,0040,0000,0.020,-0.210
98,972.25,0040,0000,0.010,-0.190
98,972.00,0040,0000,-0.100,-0.200
98,971.75,0040,0000,-0.070,-0.100
98,971.50,0040,0000,-0.080,-0.170
98,971.25,0040,0000,-0.090,-0.230
98,971.00,0040,0000,-0.130,-0.320
98,970.75,0040,0000,-0.140,-0.270
98,970.50,0040,0000,-0.070,0.000
98,970.25,0040,0000,-0.020,0.090
98,970.00,0040,0000,0.210,0.200
98,969.75,0040,0000,0.330,0.100
98,969.50,0040,0000,0.310,0.120
98,969.25,0040,0000,0.250,0.140
98,969.00,0040,0000,0.300,0.130
98,968.75,0040,0000,0.420,0.120
98,968.50,0040,0000,0.370,0.000
98,968.25,0040,0000,0.370,-0.100
98,968.00,0040,0000,0.490,-0.120
98,967.75,0040,0000,0.650,-0.030
98,967.50,0040,0000,0.820,0.170
98,967.25,0040,0000,0.700,0.150
98,967.00,0040,0000,0.570,0.210
98,966.75,0040,0000,0.410,0.150
98,966.50,0040,0000,0.410,0.290
98,966.25,0040,0000,0.460,0.260
98,966.00,0040,0000,0.420,0.190
98,965.75,0040,0000,0.430,0.200
98,965.50,0040,0000,0.440,0.280
98,965.25,0040,0000,0.440,0.410
98,965.00,0040,0000,0.390,0.440
98,964.75,0040,0000,0.320,0.430
98,964.50,0040,0000,0.300,0.390
98,964.25,0040,0000,0.370,0.340
98,964.00,0040,0000,0.330,0.310
98,963.75,0040,0000,0.270,0.270
98,963.50,0040,0000,0.120,0.200
98,963.25,0040,0000,0.100,0.160
98,963.00,0040,0000,0.000,0.050
98,962.75,0040,0000,-0.100,0.010
98,962.50,0040,0000,-0.200,0.010
98,962.25,0040,0000,-0.190,0.090
98,962.00,0040,0000,-0.180,0.120
98,961.75,0040,0000,-0.180,0.100
98,961.50,0040,0000,-0.250,0.100
98,961.25,0040,0000,-0.330,0.060
98,961.00,0040,0000,-0.410,0.000
98,960.75,0040,0000,-0.520,-0.090
98,960.50,0040,0000,-0.500,-0.060
98,960.25,0040,0000,-0.550,0.010
98,960.00,0040,0000,-0.490,0.090
98,959.75,0040,0000,-0.340,0.140
98,959.50,0040,0000,-0.380,0.080
98,959.25,0040,0000,-0.480,0.030
98,959.00,0040,0000,-0.790,-0.100
98,958.75,0040,0000,-0.810,-0.190
98,958.50,0040,0000,-0.790,-0.300
98,958.25,0040,0000,-1.050,-0.430
98,958.00,0040,0000,-1.100,-0.510
98,957.75,0040,0000,-1.210,-0.570
98,957.50,0040,0000,-1.090,-0.570
98,957.25,0040,0000,-1.120,-0.570
98,957.00,0040,0000,-1.180,-0.570
98,956.75,0040,0000,-1.090,-0.530
98,956.50,0040,0000,-1.030,-0.550
98,956.25,0040,0000,-0.960,-0.540
98,956.00,0040,0000,-1.020,-0.530
98,955.75,0040,0000,-1.030,-0.350
98,955.50,0040,0000,-1.010,-0.270
98,955.25,0040,0000,-0.870,-0.220
98,955.00,0040,0000,-0.750,-0.270
98,954.75,0040,0000,-0.600,-0.250
98,954.50,0040,0000,-0.550,-0.210
98,954.25,0040,0000,-0.480,-0.220
98,954.00,0040,0000,-0.440,-0.200
98,953.75,0040,0000,-0.370,-0.210
98,953.50,0040,0000,-0.310,-0.150
98,953.25,0040,0000,-0.150,-0.070
98,953.00,0040,0000,-0.130,-0.070
98,952.75,0040,0000,-0.100,-0.040
98,952.50,0040,0000,-0.080,0.000
98,952.25,0040,0000,0.000,0.100
98,952.00,0040,0000,0.050,0.130
98,951.75,0040,0000,0.110,0.130
98,951.50,0040,0000,0.270,0.100
98,951.25,0040,0000,0.370,0.070
98,951.00,0040,0000,0.390,0.000
98,950.75,0040,0000,0.350,0.000
98,950.50,0040,0000,0.370,0.030
98,950.25,0040,0000,0.410,0.070
98,950.00,0040,0000,0.370,0.030
98,949.75,0040,0000,0.340,0.000
98,949.50,0040,0000,0.380,-0.040
98,949.25,0040,0000,0.510,-0.030
98,949.00,0040,0000,0.660,-0.020
98,948.75,0040,0000,0.710,-0.010
98,948.50,0040,0000,0.700,0.060
98,948.25,0040,0000,0.630,0.050
98,948.00,0040,0000,0.520,0.130
98,947.75,0040,0000,0.470,0.090
98,947.50,0040,0000,0.430,0.110
98,947.25,0040,0000,0.480,0.120
98,947.00,0040,0000,0.780,0.260
98,946.75,0040,0000,0.760,0.330
98,946.50,0040,0000,0.740,0.360
98,946.25,0040,0000,0.400,0.340
98,946.00,0040,0000,0.320,0.400
98,945.75,0040,0000,0.340,0.430
98,945.50,0040,0000,0.310,0.380
98,945.25,0040,0000,0.380,0.350
98,945.00,0040,0000,0.270,0.270
98,944.75,0040,0000,0.240,0.240
98,944.50,0040,0000,0.140,0.120
98,944.25,0040,0000,0.100,0.100
98,944.00,0040,0000,0.240,0.100
